Utility Characteristics,,,,,,,IEEE Standard,,,,,,,,,,,,Other Standard,,,,,,,,,,,,
Data Year,Utility Number,Name Matched to Rate Labels,Utility Name,State,Ownership,Short Form,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically,,146.833
2019,8840,,City of Hope,AR,Municipal,,95.790,2.370,40.418,39.190,0.612,64.036,95.790,2.370,40.418,"6,995",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,8898,,Houston County Elec Coop Inc,TX,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,"1,933.443",5.427,356.264,414.726,2.908,142.616,"21,646",N,L,25.0,Y,,
2019,8901,,CenterPoint Energy,TX,Investor Owned,,227.608,1.767,128.810,140.939,1.303,108.165,227.413,1.762,129.065,"2,564,204",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8972,,City of Hudson - (OH),OH,Municipal,,41.739,0.567,73.614,41.739,0.567,73.614,41.739,0.567,73.614,"7,000",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,8973,,Town of Hudson - (MA),MA,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,17.010,0.280,60.750,17.010,0.280,60.750,"13,312",N,L,13.8,N,,
2019,9087,,Town of Huntersville - (NC),NC,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,45.682,0.189,241.704,.,.,.,"6,530",N,L,12.5,N,,
2019,9094,,City of Huntsville - (AL),AL,Municipal,,.,.,.,5.300,0.092,57.609,.,.,.,"186,704",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,9096,,City of Lafayette - (LA),LA,Municipal,,59.000,0.880,67.045,39.700,0.660,60.152,54.000,0.840,64.286,"67,005",15.0,N,.,.,.,.,.,.,.,,,.,,,
2019,9128,,Hurricane City Power,UT,Municipal,,39.036,0.156,250.231,7.617,0.078,97.654,39.036,0.156,250.231,"7,161",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9144,,Village of Hyde Park - (VT),VT,Municipal,Y,.,.,.,.,.,.,.,.,.,.,.,,3.300,0.200,16.500,.,.,.,"1,374",N,O,34.5,N,,
2019,9187,,City of Idaho Falls - (ID),ID,Municipal,,49.780,0.570,87.333,49.780,0.570,87.333,.,.,.,"28,214",12.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,9191,,Idaho Power Co,ID,Investor Owned,,144.000,1.240,116.129,120.000,1.150,104.348,115.000,0.930,123.656,"546,775",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9191,,Idaho Power Co,OR,Investor Owned,,121.000,0.630,192.063,118.000,0.630,187.302,93.000,0.510,182.353,"19,231",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9209,,Illinois Rural Electric Coop,IL,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,112.400,.,.,112.400,.,.,"10,308",N,L,12.5,Y,,
2019,9216,,Imperial Irrigation District,CA,Political Subdivision,,59.270,0.530,111.830,53.880,0.510,105.647,47.920,0.430,111.442,"156,460",12.4,N,.,.,.,.,.,.,.,,,.,,,
2019,9230,,City of Independence - (IA),IA,Municipal,,10.877,0.192,56.651,10.877,0.192,56.651,10.877,0.192,56.651,"3,169",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,9231,,City of Independence - (MO),MO,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,126.519,0.888,142.476,30.276,0.468,64.692,"56,857",N,F,13.8,Y,,
2019,9246,,"Indian Electric Coop, Inc",OK,Cooperative,,126.812,1.016,124.815,115.417,0.908,127.111,125.329,0.985,127.238,"19,678",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,9273,,Indianapolis Power & Light Co,IN,Investor Owned,,213.124,1.221,174.549,75.603,0.884,85.524,210.325,1.173,179.305,"504,500",34.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,9292,,Inter County Energy Coop Corp,KY,Cooperative,,135.952,1.640,82.898,135.952,1.640,82.898,96.914,0.990,97.893,"26,556",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,9324,,Indiana Michigan Power Co,IN,Investor Owned,,281.900,1.380,204.275,189.400,1.185,159.831,253.700,1.184,214.274,"466,416",35.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,9324,,Indiana Michigan Power Co,MI,Investor Owned,,504.800,2.130,236.995,332.200,1.708,194.496,391.000,1.815,215.427,"129,066",35.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,9331,,Intercounty Electric Coop Assn,MO,Cooperative,,379.818,2.549,149.007,232.995,1.977,117.853,341.925,2.125,160.906,"30,499",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9336,,Intermountain Rural Elec Assn,CO,Cooperative,,144.153,1.117,129.054,88.057,0.886,99.387,143.751,1.069,134.472,"178,368",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9417,,Interstate Power and Light Co,IA,Investor Owned,,.,.,.,.,.,.,.,.,.,.,.,,123.600,1.010,122.376,99.500,0.950,104.737,"481,150",N,F,25.0,Y,,
2019,9425,,Iowa Lakes Electric Coop,IA,Cooperative,,118.290,0.930,127.194,64.030,0.760,84.250,85.790,0.480,178.729,"12,852",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,9442,,Town of Ipswich - (MA),MA,Municipal,,70.375,0.883,79.700,19.788,0.308,64.247,70.375,0.883,79.700,"7,237",15.0,N,.,.,.,.,.,.,.,,,.,,,
2019,9475,,Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative,,230.260,1.490,154.537,103.650,1.156,89.663,230.260,1.490,154.537,"11,918",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9572,,Village of Jackson Center - (OH),OH,Municipal,Y,.,.,.,.,.,.,.,.,.,.,.,,15.540,0.479,32.443,15.540,0.479,32.443,774,N,L,.,N,,
2019,9575,,Jackson Energy Coop Corp - (KY),KY,Cooperative,,296.270,2.358,125.645,227.260,1.911,118.922,241.750,1.884,128.317,"51,550",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9576,,Jackson County Rural E M C - (IN),IN,Cooperative,,200.026,1.902,105.166,146.148,1.532,95.397,161.178,1.307,123.319,"24,408",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,9601,,Jackson Electric Member Corp - (GA),GA,Cooperative,,82.690,0.949,87.134,73.050,0.885,82.542,80.350,0.897,89.576,"228,316",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,9603,,City of Jackson - (MO),MO,Municipal,,22.311,1.288,17.322,.,.,.,.,.,.,"7,301",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,9605,,Jackson Purchase Energy Corporation,KY,Cooperative,,403.950,2.200,183.614,137.175,1.463,93.763,370.963,1.990,186.414,"29,813",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9610,,Village of Jacksonville - (VT),VT,Municipal,Y,.,.,.,.,.,.,.,.,.,.,.,,.,3.790,.,.,.,.,718,N,O,12.4,N,,
2019,9612,,City of Jackson - (TN),TN,Municipal,,110.840,1.210,91.603,.,.,.,110.840,1.210,91.603,"35,825",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9613,,City of Lebanon - (IN),IN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,37.705,0.810,46.549,.,.,.,"9,291",N,L,12.4,N,,
2019,9616,,Beaches Energy Services,FL,Municipal,,36.335,0.778,46.703,.,.,.,.,.,.,"35,594",27.0,N,.,.,.,.,.,.,.,,,.,,,
2019,9617,,JEA,FL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,75.330,1.310,57.504,75.330,1.310,57.504,"478,488",N,L,26.4,Y,,
2019,9665,,Jasper County Rural E M C,IN,Cooperative,,199.776,2.580,77.433,56.382,0.907,62.163,196.909,2.535,77.676,"9,173",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,9667,,City of Jasper - (IN),IN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,7.560,0.190,39.789,.,.,.,"7,422",N,F,13.2,N,,
2019,9668,,"Jasper-Newton Elec Coop, Inc",TX,Cooperative,,682.370,5.050,135.123,526.650,4.480,117.556,649.590,4.760,136.468,"22,835",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,9682,,"Jefferson Davis Elec Coop, Inc",LA,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,39.000,3.880,10.052,25.000,2.530,9.881,"10,771",N,O,14.4,N,,
2019,9689,,Jefferson Electric Member Corp,GA,Cooperative,,134.400,1.220,110.164,95.100,1.050,90.571,82.800,0.880,94.091,"34,443",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,9699,,"Jemez Mountains Elec Coop, Inc",NM,Cooperative,,396.210,2.669,148.449,396.210,2.669,148.449,373.610,2.165,172.568,"31,000",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,9726,,Jersey Central Power & Lt Co,NJ,Investor Owned,,633.583,2.148,294.964,173.809,1.553,111.918,608.435,1.803,337.457,"1,117,687",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9739,,Joe Wheeler Elec Member Corp,AL,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,119.400,1.940,61.546,84.600,1.570,53.885,"43,349",N,L,12.5,N,,
2019,9750,,"Jo-Carroll Energy, Inc",IL,Cooperative,,121.000,0.960,126.042,63.000,0.650,96.923,121.000,0.960,126.042,"20,726",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9777,,Johnson City - (TN),TN,Municipal,,.,.,.,21.525,0.326,66.028,.,.,.,"78,776",69.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,9778,,Johnson County Rural E M C,IN,Cooperative,,71.829,1.062,67.636,37.057,0.819,45.247,66.444,0.710,93.583,"27,607",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9806,,Village of Johnson - (VT),VT,Municipal,Y,.,.,.,.,.,.,.,.,.,.,.,,.,0.310,.,.,.,.,976,N,O,4.1,N,,
2019,9837,,Jones-Onslow Elec Member Corp,NC,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,70.328,0.956,73.565,.,.,.,"76,543",,F,12.4,Y,,
2019,9964,,Kenergy Corp,KY,Cooperative,,208.560,2.380,87.630,116.790,1.620,72.093,198.300,1.930,102.746,"57,275",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,9991,,Kandiyohi Power Coop,MN,Cooperative,,138.200,2.058,67.153,61.600,1.008,61.111,127.800,1.903,67.157,"8,730",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,9996,,City of Kansas City - (KS),KS,Municipal,,214.251,1.819,117.785,134.741,1.500,89.827,214.251,1.819,117.785,"58,939",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,10000,,Evergy Metro,KS,Investor Owned,,395.300,1.107,357.091,61.510,0.663,92.775,395.300,1.107,357.091,"270,675",34.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,10000,,Evergy Metro,MO,Investor Owned,,658.970,1.562,421.876,91.380,0.977,93.531,658.970,1.562,421.876,"297,681",34.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,10005,,"Evergy Kansas South, Inc",KS,Investor Owned,,179.230,1.345,133.257,122.700,1.114,110.144,179.230,1.345,133.257,"339,770",34.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,10009,,Karnes Electric Coop Inc,TX,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,98.241,0.950,103.412,94.426,0.922,102.414,"22,717",N,F,24.9,N,,
2019,10019,,FreeState Electric Coop,KS,Cooperative,,347.230,.,.,335.290,.,.,321.720,.,.,"18,310",.,Y,.,.,.,.,.,.,.,,,.,,,
2019,10056,,City of Kaukauna,WI,Municipal,,110.000,0.820,134.146,15.000,0.200,75.000,110.000,0.820,134.146,"15,502",34.5,N,.,.,.,.,.,.,.,,,.,,,
2019,10063,,Kaysville City Corporation,UT,Municipal,,8.610,0.072,119.583,8.610,0.072,119.583,.,.,.,"9,910",.,N,.,.,.,.,.,.,.,,,.,,,
2019,10071,,Kauai Island Utility Cooperative,HI,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,354.360,7.050,50.264,.,.,.,"38,059",N,L,12.5,Y,,
2019,10170,,"Kiamichi Electric Coop, Inc",OK,Cooperative,,382.250,2.560,149.316,382.250,2.560,149.316,241.430,1.440,167.660,"21,668",24.9,N,.,.,.,.,.,.,.,,,.,,,
2019,10171,,Kentucky Utilities Co,KY,Investor Owned,,109.540,1.019,107.498,98.400,0.954,103.145,98.870,0.881,112.225,"537,990",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,10171,,Kentucky Utilities Co,VA,Investor Owned,,187.770,1.888,99.454,127.130,1.292,98.398,157.040,1.309,119.969,"30,195",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,10210,,Ketchikan Public Utilities,AK,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,286.300,4.700,60.915,.,.,.,"7,867",N,L,12.5,N,,
2019,10226,,"Utility Board of the City of Key West, F",FL,Municipal,,.,.,.,54.300,1.200,45.250,.,.,.,"30,845",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,10326,,PUD No 1 of Kittitas County,WA,Political Subdivision,Y,.,.,.,.,.,.,.,.,.,.,.,,620.570,1.760,352.597,160.150,.,.,"4,625",N,O,12.5,N,,
2019,10331,,Kingsport Power Co,TN,Investor Owned,,282.700,1.710,165.322,262.100,1.645,159.331,268.600,1.577,170.323,"48,317",35.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,10345,,City of Kinston - (NC),NC,Municipal,,49.850,0.420,118.690,19.340,.,.,49.850,.,.,"11,536",12.4,N,.,.,.,.,.,.,.,,,.,,,
2019,10376,,Kissimmee Utility Authority,FL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,57.720,1.040,55.500,57.720,1.040,55.500,"79,714",N,L,13.2,Y,,
2019,10378,,"Kit Carson Electric Coop, Inc",NM,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,329.860,.,.,246.420,.,.,"28,913",N,L,69.0,N,,
2019,10393,,PUD No 1 of Klickitat County,WA,Political Subdivision,,.,.,.,.,.,.,.,.,.,.,.,,61.800,0.430,143.721,.,.,.,"13,218",N,L,13.2,N,,
2019,10421,,Knoxville Utilities Board,TN,Municipal,,233.130,2.040,114.279,155.892,1.645,94.767,233.130,2.040,114.279,"203,914",13.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,10448,,Kosciusko County Rural E M C,IN,Cooperative,,592.530,2.580,229.663,85.578,1.030,83.085,574.990,2.220,259.005,"17,011",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,10454,,Kootenai Electric Cooperative,ID,Cooperative,,174.049,1.094,159.094,174.049,1.094,159.094,.,.,.,"29,090",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,10539,,"La Plata Electric Assn, Inc",CO,Cooperative,,208.573,1.517,137.490,78.689,0.978,80.459,207.944,1.454,143.015,"43,846",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,10558,,"LaCreek Electric Assn, Inc",SD,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,130.000,1.160,112.069,130.000,1.160,112.069,"7,689",N,F,24.9,N,,
2019,10562,,Lagrange County Rural E M C,IN,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,141.130,1.110,127.144,66.350,0.690,96.159,"7,203",N,F,12.5,N,,
2019,10579,,City of LaFollette,TN,Municipal,,627.810,5.070,123.828,290.170,4.190,69.253,627.810,5.070,123.828,"21,904",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,10599,,"Lake Region Electric Coop, Inc - (OK)",OK,Cooperative,,273.620,1.307,209.350,178.963,1.119,159.931,254.440,1.112,228.813,"24,769",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,10603,,"Laclede Electric Coop, Inc",MO,Cooperative,,258.960,2.520,102.762,123.250,1.810,68.094,248.820,2.090,119.053,"37,239",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,10618,,Lake Region Electric Cooperative - (MN),MN,Cooperative,,158.690,1.690,93.899,86.340,0.920,93.848,134.590,1.180,114.059,"28,113",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,10623,,City of Lakeland - (FL),FL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,92.386,1.028,89.870,73.867,0.867,85.198,"129,242",N,L,12.5,N,,
2019,10624,,Southern Rivers Energy,GA,Cooperative,,296.290,2.710,109.332,204.550,2.230,91.726,283.160,2.630,107.665,"19,303",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,10625,,"Lamb County Electric Coop, Inc",TX,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,15.600,.,.,15.600,.,.,"11,421",N,L,.,Y,,
2019,10633,,City of Lamar - (CO),CO,Municipal,Y,15.270,0.127,120.236,15.270,0.127,120.236,15.270,0.127,120.236,"5,500",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,10668,,Licking Rural Electric Inc,OH,Cooperative,,264.700,1.860,142.312,158.900,1.250,127.120,221.900,1.410,157.376,"26,130",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,10681,,Lane Electric Coop Inc,OR,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,"7,003.900",4.899,"1,429.659",534.400,.,.,"13,019",N,L,12.4,Y,,
2019,10697,,Lake Country Power,MN,Cooperative,,302.410,2.141,141.247,207.170,1.875,110.491,285.160,1.943,146.763,"49,579",24.9,Y,.,.,.,.,.,.,.,,,.,,,
2019,10704,,City of Lansing - (MI),MI,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,65.480,1.080,60.630,45.760,0.940,48.681,"98,929",N,F,13.2,Y,,
2019,10724,,Lassen Municipal Utility District,CA,Municipal,,203.021,2.339,86.798,203.021,2.339,86.798,.,.,.,"12,015",14.4,N,.,.,.,.,.,.,.,,,.,,,
2019,10768,,"Laurens Electric Coop, Inc",SC,Cooperative,,139.470,1.340,104.082,114.350,1.220,93.730,130.300,1.260,103.413,"57,907",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,10798,,Lawrenceburg Municipal Utils,IN,Municipal,,191.148,1.301,146.924,1.837,0.014,131.214,1.837,0.014,131.214,"3,485",34.5,N,.,.,.,.,.,.,.,,,.,,,
2019,10814,,City of Le Sueur - (MN),MN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,5.000,0.050,100.000,.,.,.,"2,297",Y,L,12.5,N,,
2019,10817,,"Lea County Electric Coop, Inc",NM,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,238.760,2.616,91.269,238.760,2.616,91.269,"11,625",N,O,24.9,N,,
2019,10817,,"Lea County Electric Coop, Inc",TX,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,168.710,1.750,96.406,168.710,1.750,96.406,"4,679",,O,24.9,N,,
2019,10857,,"Lee County Electric Coop, Inc",FL,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,84.348,1.189,70.940,83.120,1.180,70.441,"221,564",N,F,24.9,Y,,
2019,10868,,City of Leesburg - (FL),FL,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,101.431,1.524,66.556,"25,098",N,L,12.5,N,,
2019,10879,,Lehi City Corporation,UT,Municipal,,121.146,0.889,136.272,46.070,0.551,83.612,68.549,0.694,98.774,"22,974",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,10944,,PUD No 1 of Lewis County,WA,Political Subdivision,,880.670,3.770,233.599,392.890,2.850,137.856,735.820,2.620,280.847,"34,042",24.9,N,.,.,.,.,.,.,.,,,.,,,
2019,10960,,City of Lewisburg - (TN),TN,Municipal,,.,.,.,4.159,0.118,35.246,.,.,.,"6,291",13.0,N,.,.,.,.,.,.,.,,,.,,,
2019,10966,,City of Lexington - (NC),NC,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,154.772,2.580,59.989,45.968,0.699,65.763,"19,038",Y,L,44.0,Y,,
2019,11011,,Licking Valley Rural E C C,KY,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,289.000,1.870,154.545,199.000,1.370,145.255,"17,188",N,L,7.2,N,,
2019,11018,,Lincoln Electric System,NE,Municipal,,25.600,0.280,91.429,13.500,0.220,61.364,25.600,0.280,91.429,"138,340",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,11022,,"Lincoln Electric Coop, Inc",MT,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,430.900,.,.,79.610,.,.,"6,122",,,.,,,
2019,11053,,Linn County REC,IA,Cooperative,,118.000,1.699,69.453,118.000,1.699,69.453,89.000,1.150,77.391,"29,448",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,11124,,City of Lodi - (CA),CA,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,39.031,0.306,127.552,39.017,0.302,129.195,"24,687",N,F,12.0,N,,
2019,11135,,City of Logan - (UT),UT,Municipal,,18.243,0.317,57.549,14.795,0.290,51.017,14.795,0.290,51.017,"19,153",46.0,N,.,.,.,.,.,.,.,,,.,,,
2019,11148,,City of Lompoc - (CA),CA,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,98.545,1.652,59.652,.,.,.,"15,140",N,F,12.0,N,,
2019,11171,,Long Island Power Authority,NY,State,,.,.,.,.,.,.,.,.,.,.,.,,170.330,0.976,174.518,51.371,0.673,76.331,"1,128,693",N,O,13.2,Y,,
2019,11187,,City of Longmont,CO,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,34.960,0.779,44.878,25.430,0.561,45.330,"45,080",N,F,12.5,N,,
2019,11200,,"Lorain-Medina R E C, Inc",OH,Cooperative,,150.420,.,.,94.044,.,.,143.912,.,.,"16,429",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,11203,,Logan County Coop Power & Light,OH,Cooperative,,84.000,.,.,70.400,.,.,84.000,.,.,"4,647",12.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,11204,,Los Alamos County,NM,Municipal,,48.000,0.410,117.073,.,.,.,.,.,.,"8,652",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,11208,,Los Angeles Department of Water & Power,CA,Municipal,,130.540,0.830,157.277,112.840,0.780,144.667,.,.,.,"1,596,912",34.5,N,.,.,.,.,.,.,.,,,.,,,
2019,11241,,Entergy Louisiana LLC,LA,Investor Owned,,560.400,2.135,262.482,208.000,1.517,137.113,543.000,2.030,267.488,"1,107,688",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,11249,,Louisville Gas & Electric Co,KY,Investor Owned,,154.850,1.462,105.917,85.030,1.170,72.675,151.320,1.406,107.624,"420,963",34.5,Y,.,.,.,.,.,.,.,,,.,,,
2019,11251,,Loup River Public Power Dist,NE,Political Subdivision,,.,.,.,.,.,.,.,.,.,.,.,,27.551,0.372,74.062,16.292,0.213,76.488,"20,540",N,L,12.5,N,,
2019,11256,,City of Loveland - (CO),CO,Municipal,,38.940,0.410,94.976,38.940,0.410,94.976,38.940,0.410,94.976,"36,936",12.5,N,.,.,.,.,.,.,.,,,.,,,
2019,11268,,City of Lowell - (MI),MI,Municipal,Y,67.782,0.549,123.464,31.632,0.290,109.076,67.782,0.549,123.464,"2,948",7.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,11272,,"Lower Yellowstone R E A, Inc",MT,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,348.500,2.000,174.250,274.400,1.800,152.444,"5,072",N,F,25.0,Y,,
2019,11272,,"Lower Yellowstone R E A, Inc",ND,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,31.300,0.100,313.000,.,0.060,.,"1,115",N,F,25.0,Y,,
2019,11291,,Lumbee River Elec Member Corp,NC,Cooperative,,119.670,1.180,101.415,100.311,1.111,90.289,119.210,1.150,103.661,"61,442",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,11298,,Lyon Rural Electric Coop,IA,Cooperative,,173.160,0.900,192.400,50.760,0.660,76.909,173.160,0.900,192.400,"2,250",7.2,N,.,.,.,.,.,.,.,,,.,,,
2019,11318,,City of Lumberton - (NC),NC,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,46.685,0.502,92.998,.,.,.,"11,384",N,L,23.0,N,,
2019,11332,,City of Luverne - (MN),MN,Municipal,,.,.,.,.,.,.,.,.,.,.,.,,6.314,0.164,38.500,6.314,0.164,38.500,"2,500",N,L,24.9,N,,
2019,11345,,"Lyon-Lincoln Electric Cooperative, Inc.",MN,Cooperative,,349.422,2.022,172.810,126.552,1.332,95.009,320.064,1.638,195.399,"3,910",12.4,N,.,.,.,.,.,.,.,,,.,,,
2019,11355,,"Lynches River Elec Coop, Inc",SC,Cooperative,,157.000,1.500,104.667,126.700,1.300,97.462,150.200,1.300,115.538,"21,277",25.0,N,.,.,.,.,.,.,.,,,.,,,
2019,11364,,"Lyntegar Electric Coop, Inc",TX,Cooperative,,284.050,.,.,245.240,.,.,245.630,.,.,"22,906",14.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,11460,,City of Macon - (MO),MO,Municipal,,66.509,2.282,29.145,27.943,1.655,16.884,6.630,1.099,6.033,"3,112",13.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,11463,,Macon Electric Coop,MO,Cooperative,,.,.,.,.,.,.,.,.,.,.,.,,91.100,.,.,91.100,.,.,"11,276",N,F,12.5,Y,,
2019,11479,,Madison Gas & Electric Co,WI,Investor Owned,,73.930,0.682,108.402,42.400,0.458,92.576,51.000,0.559,91.234,"155,918",13.8,Y,.,.,.,.,.,.,.,,,.,,,
2019,11501,,Magic Valley Electric Coop Inc,TX,Cooperative,,178.111,.,.,140.408,.,.,174.727,.,.,"121,528",12.4,Y,.,.,.,.,.,.,.,,,.,,,
2019,11519,,Magnolia Electric Power Assn,MS,Cooperative,,765.500,.,.,.,.,.,752.440,.,.,"31,964",15.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,11560,,City of Manassas - (VA),VA,Municipal,,.,.,.,55.091,1.117,49.321,.,.,.,"16,298",13.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,11571,,Manitowoc Public Utilities,WI,Municipal,,26.014,0.521,49.931,12.617,0.206,61.248,12.617,0.206,61.248,"17,867",13.2,N,.,.,.,.,.,.,.,,,.,,,
2019,11586,,Town of Mansfield - (MA),MA,Municipal,,24.066,0.205,117.395,8.237,0.073,112.836,24.066,0.205,117.395,"9,950",13.8,N,.,.,.,.,.,.,.,,,.,,,
2019,11624,,City of Marblehead - (MA),MA,Municipal,,296.310,0.776,381.843,22.669,0.272,83.342,296.310,0.776,381.843,"10,327",13.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,11646,,City of Marietta - (GA),GA,Municipal,,95.700,1.590,60.189,95.700,1.590,60.189,95.700,1.590,60.189,"41,897",25.0,Y,.,.,.,.,.,.,.,,,.,,,
2019,11691,,City of Marlow - (OK),OK,Municipal,Y,933.152,3.400,274.456,.,.,.,148.659,1.550,95.909,"2,270",13.2,Y,.,.,.,.,.,.,.,,,.,,,
2019,11693,,"Marlboro Electric Coop, Inc",SC,Cooperative,,156.730,.,.,150.960,.,.,137.300,.,.,"6,478",.,Y,.,.,.,.,.,.,.,,,.,,,
2019,11701,,City of Marquette - (MI),MI,Municipal,,95.900,0.710,135.070,36.140,0.250,144.560,.,.,.,"17,005",12.5,Y,.,.,.,.,.,.,.,,,.,,,
